acidosGraxosMonoInsaturados,acidosGraxosPoliInsaturados,acidosGraxosSaturados,acidosGraxosTrans,calcio,carboidratoDisponível,carboidratoTotal,cobre,colesterol,energia,equivalenteFolato,ferro,fibraAlimentar,fosforo,lipidios,magnesio,niacina,nome,potassio,proteina,riboflavina,selenio,sodio,tiamina,umidade,vitaminaARAE,vitaminaARE,vitaminaB12,vitaminaB6,vitaminaC,vitaminaD,vitaminaE,zinco
"0,00","0,01","0,33","0,02","0,07","9,31","10,1",131,"0,00",43,"0,00","0,00","0,76","14,7","0,25","0,34","0,08","Suco natural, abacaxi, maracuja e caju, s/ acucar","11,0","0,57","0,03","0,12","9,97","0,00","88,6","0,30","0,08","0,36","0,03","0,01","24,1","12,0","10,2"
"0,00","0,01","0,35","0,02","0,06","16,0","16,7",121,"0,00",70,"0,00","0,00","0,70","14,5","0,23","0,32","0,07","Suco natural, abacaxi, maracuja e caju, c/ acucar","10,2","0,54","0,03","0,11","9,47","0,00","81,9","0,32","0,07","0,33","0,03","0,01","22,2","11,1","9,44"
"0,00","0,01","0,16","0,01","0,03","11,1","11,4","43,7","0,00",47,"0,00","0,00","0,35","1,85","0,10","0,16","0,05","Suco natural, abacaxi, c/ acucar","5,27","0,23","0,01","0,05","6,05","0,00","87,9","0,17","0,04",tr,"0,01",tr,"0,63","0,31","3,31"
"0,00","0,02","0,44","0,01","0,06","5,19","6,59",145,"0,00",27,"0,00","0,00","1,40","4,42","0,15","0,28","0,03","Suco natural, abacaxi, banana e cenoura, s/ acucar","9,15","0,60","0,21","0,15","11,2","0,00","92,2","0,29","0,05",tr,tr,"0,03",260,130,"12,9"
"0,00","0,02","0,45","0,01","0,05","14,4","15,7",132,"0,00",64,"0,00","0,00","1,26","5,18","0,14","0,26","0,03","Suco natural, abacaxi, banana e cenoura, c/ acucar","8,30","0,56","0,19","0,13","10,5","0,00","83,1","0,32","0,05",tr,tr,"0,02",234,117,"11,6"
"0,00","0,01","0,19","0,02","0,10","3,13","3,78","51,4","0,00",17,"0,00","0,00","0,65","3,49","0,17","0,16","0,03","Suco natural, abacaxi e morango, s/ acucar","5,86","0,34","0,11","0,05","7,35","0,00","95,5","0,17","0,03",tr,"0,01","0,01","0,00","0,00","9,68"
"0,00","0,01","0,19","0,02","0,10","3,13","3,78","51,4","0,00",17,"0,00","0,00","0,65","3,49","0,17","0,16","0,03","Suco natural, abacaxi e morango, c/ acucar","5,86","0,34","0,11","0,05","7,35","0,00","95,5","0,17","0,03",tr,"0,01","0,01","0,00","0,00","9,68"
"0,00","0,03","0,44","0,01","0,08","7,07","8,25",157,"0,00",35,"0,00","0,00","1,17","6,33","0,23","0,31","0,07","Suco natural, abacaxi e melao, s/ acucar","9,94","0,64","0,06","0,11","9,32","0,00","90,4","0,29","0,07",tr,"0,01","0,01","1,81","0,90","9,15"
"0,00","0,03","0,45","0,01","0,07","14,3","15,4",145,"0,00",64,"0,00","0,00","1,08","6,79","0,21","0,29","0,06","Suco natural, abacaxi e melao, c/ acucar","9,17","0,60","0,06","0,10","8,83","0,00","83,2","0,31","0,07",tr,"0,01","0,01","1,66","0,83","8,42"
"6,00","2,04","0,80","3,27","5,14","39,0","41,2",149,"0,00",274,"0,22",NA,"2,20",135,"11,2","0,42","0,04","Strudel, maca","9,00","3,30","1,42","0,19","15,0","0,00","43,5","6,10","0,03","0,33","0,03","0,05","6,00","6,00","33,0"
"60,6","1,71","1,82","2,33","1,64","6,19","6,19",115,"0,00",125,"0,16",NA,NA,510,"6,91","0,69","0,05","Strogonoff, frango, congelado, c/ temperos, c/ sal","13,3","9,55",NA,"0,48","8,12",NA,"75,5",NA,NA,"4,95","0,11","0,23",NA,"19,1",130
"0,00","2,82","2,70","0,81","1,63","10,2","13,3",178,"0,00",140,"0,00","0,01","3,10",465,"5,36","2,27","0,05",Strogonoff de soja,"15,1","11,2","0,47","0,79","29,8","0,05","67,4","3,02","0,14","0,85","0,07","0,06","37,1","18,5",131
"68,1","3,59","1,43","2,21","1,50","2,55","2,95",219,"0,00",171,"0,10","0,18","0,40",275,"9,02","0,35","0,08",Strogonoff de frango,"12,8","19,7","0,65","0,68","25,0","0,24","67,0","7,01","0,04","4,59","0,03","0,02","13,7","6,83",169
"96,3","2,80","2,07","4,16","0,72","2,89","3,14",280,"0,00",148,"2,44","0,07","0,25",489,"8,45","1,79","0,10",Steak tartare,"18,8","15,0","0,96","2,13","19,0","0,36","71,3","5,27","0,10","1,27","0,10","0,07","70,0","63,6",152
"15,8","2,57","0,81","1,61","0,29","22,3","28,1",152,"0,00",164,"0,25","0,10","5,85","74,4","13,4","0,27","0,03","Sorvete, sundae","19,3","3,18","0,14","0,59","93,6","0,18","54,5","1,44","0,09","0,09","0,15","0,03","49,1","48,3","88,1"
"29,5","5,20","0,85","2,70","0,53","26,3","27,3",192,"0,00",222,"0,32","0,00","0,95","76,5","11,3","0,26","0,06","Sorvete, na casquinha, industrializado (media de diferentes sabores)","15,8","3,35","0,24","0,41",102,"0,17","57,2","2,02","0,05","0,45","0,24","0,05","34,8",112,108
"16,0","3,61","0,94","0,93","0,53","32,3","32,3",196,"0,00",145,"0,38","0,00","0,00","75,0","0,24","0,48","0,04","Sorvete, industrializado, diet (media de diferentes sabores)","15,0","3,54","0,30","0,40",121,"0,10","63,0","2,90","0,02","0,11","0,18","0,04","74,0","75,0",106
"35,7","6,26","0,87","3,09","0,43","25,7","26,6",188,"0,00",210,"0,30",NA,"0,93","60,0","10,1","0,21","0,05","Sorvete, industrializado (media de diferentes sabores)","14,0","3,50","0,30","0,34",120,"0,20","58,9","1,90","0,04","0,17","0,26","0,05",NA,110,"100,0"
"7,41","1,64","0,47","0,84","0,52","4,76","5,26",130,"0,00",56,"0,10","0,06","0,50","92,3","3,30","0,37","0,03","Sopa/creme, tomate, s/ sal","7,74","1,50","0,34","0,19","38,4","0,33","89,5","1,51","0,05","0,63","0,07","0,04","82,0","64,8","38,2"
"7,41","1,64","0,94","0,84","0,52","4,75","5,26",130,"0,00",56,"0,10","0,06","0,50",280,"3,30","0,37","0,03","Sopa/creme, tomate, c/ sal","7,74","1,50","0,34","0,19","38,5","0,33","89,0","1,51","0,05","0,63","0,07","0,04","81,6","64,6","38,2"
"5,93","1,35","0,49","0,71","0,54","3,76","4,75",123,"0,00",50,"0,08","0,05","1,00","19,9","2,86","0,24","0,04","Sopa/creme, espinafre, s/ sal","17,1","1,72","0,99","0,19","53,5","0,26","90,2","1,24","0,05","0,37","0,11","0,03",149,"87,8","33,7"
"5,93","1,35","0,95","0,71","0,54","3,75","4,75",123,"0,00",50,"0,08","0,05","1,00",207,"2,86","0,24","0,04","Sopa/creme, espinafre, c/ sal","17,1","1,72","0,99","0,19","53,6","0,26","89,8","1,24","0,05","0,37","0,11","0,03",148,"87,6","33,7"
"5,93","1,36","0,52","0,75","0,58","10,5","12,5",126,"0,00",89,"0,08","0,05","1,98","18,0","2,96","0,70","0,09","Sopa/creme, ervilha, s/ sal","13,8","4,06","0,17","0,63","31,6","0,26","80,0","1,46","0,12","0,74","0,07","0,03","63,2","45,0","74,1"
"5,93","1,36","0,99","0,75","0,58","10,5","12,5",126,"0,00",89,"0,08","0,05","1,98",205,"2,96","0,70","0,09","Sopa/creme, ervilha, c/ sal","13,8","4,06","0,17","0,63","31,7","0,26","79,5","1,46","0,12","0,74","0,07","0,03","62,8","44,7","74,1"
"10,4","2,36","0,99","2,05","1,30","9,97","11,8",129,"0,00",120,"0,17","0,08","1,84",211,"6,16","0,70","0,09","Sopa/creme, ervilha, c/ molho branco, c/ sal","13,5","5,19","0,19","0,63","31,7","0,26","75,9","1,44","0,11","0,96","0,07","0,03","60,8","43,7","75,0"
"5,93","1,33","0,39","0,71","0,53","3,98","5,09",146,"0,00",48,"0,08","0,05","1,11","16,6","2,84","0,20","0,03","Sopa/creme, cenoura, s/ sal","7,52","1,20","0,60","0,18","33,5","0,26","90,5","1,33","0,03","1,07","0,05","0,03",325,176,"31,2"
"5,93","1,33","0,85","0,71","0,53","3,97","5,08",146,"0,00",48,"0,08","0,05","1,11",204,"2,84","0,20","0,03","Sopa/creme, cenoura, c/ sal","7,51","1,20","0,60","0,18","33,6","0,26","90,0","1,33","0,03","1,07","0,05","0,03",325,175,"31,1"
"96,2","2,23","1,36","1,22","1,12","4,32","4,57",118,"0,00",98,"0,69","0,06","0,25",352,"5,44","1,02","0,02","Sopa/creme, camarao, s/ sal","12,3","7,84","0,98","0,60","75,4","0,11","80,8","1,61","0,16","0,50","0,08","0,02","46,5","33,9",137
"96,2","2,23","1,36","1,22","1,12","4,32","4,57",118,"0,00",98,"0,69","0,06","0,25",352,"5,44","1,02","0,02","Sopa/creme, camarao, c/ sal","12,3","7,84","0,98","0,60","75,4","0,11","80,8","1,61","0,16","0,50","0,08","0,02","46,5","33,9",137
"19,2","1,54","0,64","0,94","0,66","6,05","7,20",162,"0,00",83,"0,10","0,05","1,15","20,4","3,50","0,35","0,06","Sopa/creme, abobora cabotian, c/ frango, s/ sal","9,55","6,24","3,13","0,38","33,3","0,26","82,4","3,37","0,05","1,51","0,05","0,04",273,149,"69,7"
"19,2","1,54","1,11","0,94","0,66","6,04","7,17",160,"0,00",83,"0,10","0,05","1,14",208,"3,50","0,34","0,06","Sopa/creme, abobora cabotian, c/ frango, c/ sal","9,44","6,23","3,12","0,37","32,7","0,26","81,9","3,36","0,05","1,51","0,05","0,04",271,148,"69,5"
"14,4","1,81","0,63","1,20","0,58","6,05","7,20",166,"0,00",87,"0,28","0,07","1,15","24,3","4,01","0,65","0,04","Sopa/creme, abobora cabotian, c/ carne bovina, s/ sal","9,50","6,14","3,23","1,20","33,1","0,30","82,0","1,63","0,06","0,67","0,05","0,04",273,150,"62,3"
"14,4","1,81","1,09","1,20","0,58","6,04","7,18",163,"0,00",87,"0,28","0,07","1,14",212,"4,01","0,64","0,04","Sopa/creme, abobora cabotian, c/ carne bovina, c/ sal","9,39","6,13","3,23","1,20","32,5","0,30","81,6","1,63","0,06","0,67","0,05","0,04",271,149,"62,1"
"1,06","0,20","0,43","0,22","0,49","5,01","6,23",129,"0,00",38,"0,03","0,02","1,22","2,50","0,98","0,19",tr,"Sopa, vegetais, s/ sal","9,10","1,64","0,80","0,28","15,1","0,01","90,7","0,29","0,06","0,26",tr,"0,04",148,"74,7","27,4"
"1,05","0,20","0,43","0,22","0,49","5,00","6,23",129,"0,00",38,"0,03","0,02","1,22","2,49","0,98","0,19",tr,"Sopa, vegetais, c/ sal","9,09","1,64","0,80","0,28","15,1","0,01","90,7","0,29","0,06","0,25",tr,"0,04",148,"74,5","27,3"
"2,20","0,85","0,29","0,50","0,64","5,15","5,83","88,5","0,00",47,"0,00","0,01","0,68","13,0","2,17","0,25","0,02","Sopa, repolho, branco, s/ sal","6,21","1,34","0,36","0,16","30,7","0,00","90,4","1,13","0,02","0,29","0,05","0,02","38,3","26,2","25,2"
"2,19","0,85","0,76","0,50","0,63","5,12","5,80","88,1","0,00",47,"0,00","0,01","0,67",200,"2,16","0,25","0,02","Sopa, repolho, branco, c/ sal","6,18","1,34","0,36","0,16","30,6","0,00","90,0","1,12","0,02","0,29","0,05","0,02","38,2","26,0","25,1"
"52,5","0,24","0,83","0,29","0,58","1,50","1,87",134,"0,00",51,"1,47","0,00","0,38",146,"1,33","3,87","0,03","Sopa, pescados e frutos do mar (Sopa Leao Veloso), s/ sal","14,0","8,12","0,59","0,85","22,4","0,09","87,8","6,79","0,36","0,58","0,03","0,04","35,9","23,7","78,7"
"52,5","0,24","1,29","0,29","0,58","1,49","1,87",134,"0,00",51,"1,47","0,00","0,38",334,"1,32","3,87","0,03","Sopa, pescados e frutos do mar (Sopa Leao Veloso), c/ sal","14,0","8,11","0,59","0,85","22,5","0,09","87,4","6,78","0,36","0,58","0,03","0,04","35,6","23,5","78,7"
"23,5","0,42","0,47","0,48","0,63","2,71","3,50",140,"0,00",63,"0,03","0,02","0,79","10,9","1,67","0,20","0,04","Sopa, peito de frango, c/ vegetais, s/ sal","7,34","8,84","0,98","0,33","7,32","0,00","85,5","3,28","0,03","2,20",tr,"0,03",133,"67,2","71,1"
"23,5","0,42","0,47","0,48","0,63","2,70","3,49",140,"0,00",63,"0,03","0,02","0,79","10,9","1,66","0,20","0,04","Sopa, peito de frango, c/ vegetais, c/ sal","7,33","8,84","0,98","0,33","7,29","0,00","85,5","3,28","0,03","2,20",tr,"0,03",133,"67,0","71,1"
"19,3","0,38","0,43","0,44","0,62","4,71","5,59",122,"0,00",65,"0,03","0,02","0,88","9,23","1,58","0,20","0,04","Sopa, peito de frango, c/ macarrao, c/ vegetais, s/ sal","6,66","7,53","1,15","0,31","7,80","0,00","84,9","2,88","0,03","1,97",tr,"0,02",156,"78,8","62,4"
"19,0","0,38","0,54","0,43","0,62","5,69","6,64",160,"0,00",69,"0,03","0,02","0,95","20,2","1,57","0,34","0,05","Sopa, peito de frango, c/ macarrao, c/ vegetais, s/ sal","10,2","7,70","1,43","0,35","13,1","0,00","83,6","2,84","0,05","1,87","0,02","0,04",113,"57,3","65,7"
"19,3","0,38","0,89","0,44","0,62","4,71","5,58",122,"0,00",65,"0,03","0,02","0,87","9,22","1,58","0,20","0,04","Sopa, peito de frango, c/ macarrao, c/ vegetais, c/ sal","6,65","7,52","1,15","0,31","7,78","0,00","84,4","2,88","0,03","1,96",tr,"0,02",156,"78,6","62,3"
"7,69","7,69","5,69","1,57","1,57","83,1",69,"18,9","5,69",293,"0,34","0,94","6,63","0,00","6,63","0,00","0,02","Sopa, peito de frango, c/ macarrao, c/ vegetais, c/ sal","0,99","83,1","0,62","18,9","0,94","0,62",69,"0,38","0,38","13,2","0,02","13,2","0,43","0,43","0,99"
"32,0","1,66","0,69","2,31","5,13","4,46","5,49",205,"0,00",154,"0,05","0,06","1,03","14,1","9,38","0,32","0,06","Sopa, peito de frango e requeijao, s/ sal","11,3","12,5","1,24","0,49","11,8","0,00","71,9","4,42","0,07","2,79",tr,"0,09","29,1","14,8",108
"32,0","1,66","1,00","2,31","5,13","4,44","5,47",202,"0,00",154,"0,05","0,06","1,02",141,"9,37","0,31","0,06","Sopa, peito de frango e requeijao, c/ sal","11,2","12,5","1,23","0,49","11,2","0,00","71,7","4,42","0,07","2,78",tr,"0,09","27,3","13,9",108
"10,7","2,28","0,87","1,01","0,14","5,67","6,71",126,"0,00",67,"0,13","0,08","1,04",157,"3,83","0,18","0,03","Sopa, palmito, s/ sal","12,2","1,83","0,08","0,29","53,6","0,00","86,8","1,98","0,06","0,55","0,09","0,01","81,2","64,6","44,9"
"10,7","2,28","1,18","1,01","0,14","5,66","6,68",123,"0,00",66,"0,13","0,08","1,03",285,"3,83","0,17","0,03","Sopa, palmito, c/ sal","12,2","1,82","0,07","0,29","53,0","0,00","86,5","1,98","0,06","0,54","0,09","0,01","79,4","63,7","44,8"
"1,49","0,21","0,41","0,34","0,68","12,2","13,4","83,7","0,00",69,"0,00","0,00","1,15",232,"1,17","0,89","0,03","Sopa, milho, fuba, s/ sal","3,97","1,94","0,18","0,07","5,02","0,00","83,1","0,86","0,04","0,17","0,00","0,02","37,3","19,1","17,4"
"1,47","0,21","0,88","0,34","0,68","12,2","13,4","83,6","0,00",69,"0,00","0,00","1,15",420,"1,16","0,89","0,03","Sopa, milho, fuba, c/ sal","3,97","1,93","0,18","0,07","5,10","0,00","82,8","0,86","0,04","0,17","0,00","0,02","36,9","18,9","17,3"
"1,31","0,21","0,56","0,30","0,64","9,40","10,9",179,"0,00",59,"0,00","0,00","1,46",174,"1,16","0,77","0,04","Sopa, milho, fuba, c/ couve, s/ sal","11,3","2,06","0,37","0,10","50,3","0,00","85,4","0,72","0,04","0,42","0,04","0,02",122,"61,7","22,1"
"1,29","0,21","1,03","0,30","0,64","9,40","10,9",179,"0,00",59,"0,00","0,00","1,45",362,"1,16","0,77","0,04","Sopa, milho, fuba, c/ couve, c/ sal","11,3","2,05","0,37","0,10","50,4","0,00","84,9","0,72","0,04","0,42","0,04","0,02",122,"61,5","22,0"
"6,48","0,89","0,89","1,22","0,84","9,40","10,7",167,"0,00",83,"0,15","0,00","1,30",258,"3,13","0,83","0,06","Sopa, milho, fuba, c/ couve, c/ linguica calabresa, s/ sal","10,3","3,66","0,31","0,29","38,9","0,08","81,6","0,68","0,04","0,65","0,04","0,04","95,5","48,1","30,0"
"6,46","0,89","1,36","1,22","0,84","9,40","10,7",166,"0,00",83,"0,15","0,00","1,30",445,"3,13","0,83","0,06","Sopa, milho, fuba, c/ couve, c/ linguica calabresa, c/ sal","10,3","3,65","0,31","0,29","39,0","0,08","81,2","0,68","0,04","0,65","0,04","0,04","95,1","47,9","29,9"
"13,3","2,54","0,99","1,42","0,33","16,3","18,0","92,7","0,00",138,"0,02","0,16","1,66",227,"5,93","0,52","0,10","Sopa, milho verde, c/ croutons, c/ sal","10,9","3,89","0,28","0,30","21,5","0,21","71,2","0,64","0,04","0,03","0,02","0,02","70,4","49,1","73,4"
"1,91","0,17","0,31","0,23","0,49","12,6","13,6","81,4","0,00",65,"0,00","0,00","1,00","1,77","0,91","0,13","0,03","Sopa, mandioca (aipim, macaxeira), s/ sal","13,1","1,18","0,22","0,13","13,5","0,00","84,0","0,52","0,02","0,22",tr,"0,03","52,1","26,6","19,8"
"1,90","0,17","0,78","0,23","0,49","12,6","13,6","81,2","0,00",65,"0,00","0,00","1,00",189,"0,91","0,13","0,03","Sopa, mandioca (aipim, macaxeira), c/ sal","13,1","1,17","0,22","0,13","13,6","0,00","83,5","0,52","0,02","0,22",tr,"0,03","51,7","26,4","19,7"
"14,7","0,33","0,43","0,38","0,57","12,0","12,9",108,"0,00",85,"0,02","0,01","0,93","6,86","1,36","0,17","0,04","Sopa, mandioca (aipim, macaxeira), c/ peito de frango, s/ sal","14,4","5,69","0,26","0,26","13,4","0,00","79,8","2,18","0,02","1,31",tr,"0,03","41,7","21,3","51,2"
"14,7","0,33","0,90","0,38","0,57","12,0","12,9",108,"0,00",85,"0,02","0,01","0,93",194,"1,36","0,17","0,04","Sopa, mandioca (aipim, macaxeira), c/ peito de frango, c/ sal","14,3","5,69","0,26","0,26","13,4","0,00","79,4","2,17","0,02","1,31",tr,"0,03","41,4","21,1","51,1"
"13,0","0,65","1,12","0,76","0,52","12,2","13,2","84,9","0,00",88,"0,19","0,04","0,95",333,"2,09","0,47","0,03","Sopa, mandioca (aipim, macaxeira), c/ charque (carne seca, carne de sol, jaba), c/ sal","13,7","4,68","0,44","0,73","14,2","0,00","78,9","0,46","0,03","0,34",tr,"0,03","45,3","23,1","28,2"
"1,30","0,20","0,34","0,22","0,53","11,4","12,5",120,"0,00",65,"0,01","0,01","1,10","12,4","1,00","0,30","0,03","Sopa, macarrao, c/ vegetais, s/ sal","5,88","1,92","0,34","0,27","7,79","0,00","84,2","0,68","0,04","0,52","0,00","0,04","30,1","15,2","26,7"
"1,29","0,20","0,78","0,22","0,53","11,4","12,5",120,"0,00",64,"0,01","0,01","1,10",192,"1,00","0,30","0,03","Sopa, macarrao, c/ vegetais, c/ sal","5,88","1,91","0,34","0,27","7,87","0,00","83,8","0,68","0,04","0,52","0,00","0,04","29,7","15,0","26,7"
"1,29","0,20","0,82","0,22","0,54","10,3","11,6",131,"0,00",61,"0,01","0,01","1,22",193,"1,03","0,32","0,04","Sopa, macarrao, c/ vegetais, c/ sal","8,83","1,97","0,65","0,27","15,0","0,00","84,6","0,67","0,05","0,70","0,02","0,04",117,"59,0","26,9"
"1,30","0,20","0,37","0,22","0,54","10,3","11,6",131,"0,00",61,"0,01","0,01","1,22","13,8","1,03","0,32","0,04","Sopa, macarrao, c/ vegetais, s/ sal","8,84","1,97","0,65","0,27","14,9","0,00","85,1","0,67","0,05","0,70","0,02","0,04",118,"59,2","26,9"
"0,00","0,01","0,28","0,00","0,03","3,64","4,71","87,0","0,00",31,"0,00","0,00","1,08","1,45","1,29","0,10","0,02","Sopa, legumes, s/ sal","3,64","0,65","0,18","0,08","6,46","0,00","93,1","0,12","0,01","0,27","0,00","0,02",104,"52,3","9,07"
"0,00","0,01","0,74","0,00","0,03","3,61","4,68","83,1","0,00",31,"0,00","0,00","1,06",189,"1,28","0,09","0,02","Sopa, legumes, c/ sal","3,53","0,63","0,18","0,08","5,57","0,00","92,7","0,12","0,01","0,27","0,00","0,02",102,"51,0","8,80"
"1,91","0,23","0,54","0,30","0,76","8,67","9,62",138,"0,00",56,"0,00","0,01","0,95","1,43","1,35","0,12","0,03","Sopa, inhame, s/ sal","9,09","1,89","0,89","0,21","12,0","0,00","86,6","0,65","0,08","0,22",tr,"0,05","49,7","25,4","35,6"
"1,90","0,23","1,00","0,30","0,76","8,66","9,62",138,"0,00",56,"0,00","0,01","0,95",189,"1,35","0,12","0,03","Sopa, inhame, c/ sal","9,08","1,88","0,89","0,21","12,1","0,00","86,2","0,65","0,08","0,22",tr,"0,05","49,4","25,2","35,5"
"9,45","1,19","1,57","1,58","0,79","8,46","9,32",154,"0,00",88,"0,23","0,00","0,86",314,"3,85","0,25","0,06","Sopa, inhame, c/ linguica calabresa, c/ sal","10,3","4,33","0,81","0,51","12,1","0,12","80,9","0,57","0,07","0,65","0,03","0,07","39,2","20,0","48,1"
"0,61","0,21","0,60","0,27","0,65","4,52","10,6",199,"0,00",55,"0,01","0,01","6,04","2,28","1,18","1,09","0,04","Sopa, feijao, preto, s/ sal","29,3","3,61","0,13","1,38","22,3","0,00","84,1","1,94","0,40","0,05","0,00","0,03","21,1","10,9","67,1"
"63,7","1,69","13,3","1,95","1,20","60,8","63,8",305,"0,00",348,"0,75",NA,"3,00",3635,"5,60","2,43","0,57","Sopa, galinha, c/ macarrao e legumes, desidratada","37,9","12,1","0,28","1,65","54,9","0,00","5,14",NA,NA,"4,87","0,38","0,24",NA,"6,88",194
"0,49","0,19","0,50","0,24","0,59","4,74","9,17",185,"0,00",48,"0,01","0,01","4,43","2,60","1,07","0,75","0,04","Sopa, feijao, preto, c/ vegetais, s/ sal","21,4","2,66","0,24","0,95","17,7","0,00","86,6","1,33","0,27","0,21",tr,"0,04","83,3","41,9","50,2"
"0,48","0,19","0,97","0,24","0,59","4,74","9,16",185,"0,00",48,"0,01","0,01","4,42",190,"1,07","0,75","0,04","Sopa, feijao, preto, c/ vegetais, c/ sal","21,4","2,65","0,24","0,95","17,8","0,00","86,1","1,33","0,27","0,21",tr,"0,04","82,9","41,7","50,1"
"4,96","1,21","1,08","1,57","1,38","4,50","10,5",206,"0,00",89,"0,10","0,03","6,02",196,"4,38","1,12","0,04","Sopa, feijao, preto, c/ toucinho defumado (bacon), c/ sal","29,7","4,90","0,15","1,41","22,6","0,00","79,1","1,94","0,41","0,29","0,00","0,03","16,9","8,66","71,2"
"0,60","0,21","1,07","0,27","0,65","4,52","10,6",199,"0,00",55,"0,01","0,01","6,03",190,"1,18","1,09","0,04","Sopa, feijao, preto, c/ sal","29,3","3,60","0,13","1,38","22,4","0,00","83,6","1,94","0,40","0,05","0,00","0,03","20,8","10,7","67,1"
"1,07","0,22","0,51","0,27","0,64","7,60","12,5",165,"0,00",65,"0,01","0,01","4,91","2,29","1,18","0,90","0,04","Sopa, feijao, preto, c/ macarrao, s/ sal","23,3","3,47","0,14","1,15","18,9","0,00","82,3","1,80","0,33","0,23",tr,"0,03","21,1","10,9","59,4"
"0,79","0,20","0,98","0,25","0,62","6,80","11,5",175,"0,00",59,"0,01","0,01","4,68",190,"1,13","0,83","0,04","Sopa, feijao, preto, c/ macarrao, c/ vegetais, c/ sal","22,3","3,11","0,18","1,05","18,4","0,00","83,3","1,61","0,30","0,25",tr,"0,03","49,9","25,2","55,3"
"1,06","0,22","0,98","0,27","0,64","7,60","12,5",165,"0,00",65,"0,01","0,01","4,91",190,"1,18","0,90","0,04","Sopa, feijao, preto, c/ macarrao, c/ sal","23,3","3,47","0,14","1,15","19,0","0,00","81,9","1,80","0,33","0,23",tr,"0,03","20,8","10,7","59,3"
"0,80","0,21","0,51","0,25","0,62","6,80","11,5",175,"0,00",59,"0,01","0,01","4,69","2,41","1,13","0,83","0,04","Sopa, feijao, preto, c/ macarrao, c/ legumes, s/ sal","22,3","3,12","0,19","1,05","18,3","0,00","83,8","1,61","0,30","0,25",tr,"0,03","50,3","25,4","55,4"
"2,62","8,12","6,23","1,08","10,3","85,2",155,"0,58","6,90",643,"0,62","3,71","8,37","0,00","10,6","0,00","0,01","Sopa, feijao preto, c/ macarrao, c/ vegetais, s/ sal","0,46","72,2","1,22","19,9","2,14","0,60",34,"2,96","0,19","18,5","0,08","12,8","0,24","4,78","0,99"
"0,58","0,19","0,48","0,26","0,60","7,60","11,4",166,"0,00",59,"0,01","0,01","3,81","2,14","1,13","0,64","0,04","Sopa, feijao preto, c/ macarrao, c/ vegetais, s/ sal","17,8","2,67","1,03","0,80","17,6","0,00","84,3","1,32","0,22","0,15",tr,"0,04","82,3","41,3","46,8"
"0,57","0,19","0,90","0,24","0,60","6,90","10,6",158,"0,00",34,"0,01","0,01","3,71",181,"1,08","0,62","0,04","Sopa, feijao preto, c/ macarrao, c/ vegetais, c/ sal","18,5","2,61","0,21","0,79","18,5","0,00","84,8","1,21","0,22","0,14",tr,"0,04","27,8","14,0","45,6"
"0,58","0,19","0,48","0,26","0,60","7,60","11,4",166,"0,00",59,"0,01","0,01","3,81","2,14","1,13","0,64","0,04","Sopa, feijao preto, c/ carne bovina, c/ macarrao, c/ vegetais, s/ sal","17,8","2,67","1,03","0,80","17,6","0,00","84,3","1,32","0,22","0,15",tr,"0,04","82,3","41,3","46,8"
